Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Not Hispanic or Latino,Hispanic or Latino,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Two or More Races Including Some Other Race,"Two or More Races Excluding Some Other Race, and Three or More Races"
68016,393.0,50.4,52969.0,30093.0,32.0,8.142493638676845,389.0,4.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68017,1351.0,48.4,76964.0,38102.0,96.0,7.105847520355292,1348.0,3.0,1320.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0
68018,536.0,39.7,38295.0,20951.0,21.0,3.917910447761194,534.0,2.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68019,511.0,44.2,54643.0,22738.0,42.0,8.219178082191782,511.0,0.0,451.0,32.0,6.0,0.0,0.0,0.0,22.0,0.0,22.0
68020,814.0,45.5,36193.0,22837.0,82.0,10.073710073710073,800.0,14.0,666.0,0.0,124.0,0.0,0.0,0.0,24.0,0.0,24.0
68022,16310.0,35.2,95338.0,44749.0,703.0,4.31023911710607,15932.0,378.0,15822.0,92.0,5.0,93.0,0.0,58.0,240.0,49.0,191.0
68023,2178.0,47.4,79508.0,37263.0,95.0,4.361799816345271,2100.0,78.0,2146.0,15.0,12.0,2.0,0.0,0.0,3.0,0.0,3.0
68025,30095.0,38.6,48568.0,25079.0,3339.0,11.094866256853297,26521.0,3574.0,28932.0,81.0,152.0,211.0,77.0,229.0,413.0,26.0,387.0
68028,11303.0,34.6,87034.0,31800.0,378.0,3.3442448907369724,10977.0,326.0,10971.0,128.0,36.0,44.0,0.0,51.0,73.0,0.0,73.0
68029,936.0,45.7,73462.0,32444.0,87.0,9.294871794871796,932.0,4.0,927.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,4.0
68030,799.0,39.7,56563.0,24666.0,83.0,10.387984981226532,781.0,18.0,784.0,0.0,3.0,0.0,0.0,9.0,3.0,0.0,3.0
68031,1884.0,46.4,61489.0,28966.0,74.0,3.9278131634819533,1876.0,8.0,1817.0,0.0,0.0,0.0,51.0,0.0,16.0,0.0,16.0
68033,465.0,47.2,63438.0,28306.0,24.0,5.161290322580645,461.0,4.0,454.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,6.0
68034,1167.0,40.1,65227.0,22861.0,179.0,15.33847472150814,1070.0,97.0,1140.0,0.0,5.0,0.0,0.0,0.0,22.0,2.0,20.0
68036,465.0,59.7,41766.0,24423.0,26.0,5.591397849462366,462.0,3.0,443.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,20.0
68037,2072.0,42.7,52292.0,30363.0,90.0,4.343629343629344,2057.0,15.0,2041.0,4.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0
68038,1242.0,53.7,42850.0,24298.0,188.0,15.136876006441224,1216.0,26.0,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68039,1220.0,22.3,28125.0,7758.0,662.0,54.26229508196721,1151.0,69.0,44.0,0.0,1163.0,0.0,0.0,13.0,0.0,0.0,0.0
68040,423.0,24.0,43750.0,14827.0,169.0,39.952718676122934,420.0,3.0,379.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
68041,1023.0,38.8,58864.0,28062.0,40.0,3.9100684261974585,1005.0,18.0,1013.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
68042,100.0,43.7,56875.0,33687.0,4.0,4.0,94.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68044,497.0,55.5,35625.0,27398.0,55.0,11.066398390342052,425.0,72.0,426.0,0.0,0.0,0.0,0.0,10.0,61.0,0.0,61.0
68045,1923.0,43.5,52827.0,25020.0,204.0,10.60842433697348,1914.0,9.0,1886.0,3.0,9.0,18.0,0.0,0.0,7.0,0.0,7.0
68046,27000.0,34.9,80600.0,32662.0,1322.0,4.896296296296296,25879.0,1121.0,24820.0,593.0,29.0,435.0,0.0,158.0,965.0,0.0,965.0
68047,1800.0,44.9,61827.0,29682.0,97.0,5.388888888888889,1733.0,67.0,1686.0,15.0,74.0,1.0,0.0,24.0,0.0,0.0,0.0
68048,12621.0,42.4,67022.0,30625.0,806.0,6.3861817605578,12170.0,451.0,12056.0,158.0,0.0,39.0,0.0,128.0,240.0,63.0,177.0
68050,784.0,35.4,54219.0,27690.0,35.0,4.464285714285714,773.0,11.0,752.0,3.0,0.0,5.0,0.0,0.0,24.0,0.0,24.0
68055,303.0,39.6,37750.0,16685.0,64.0,21.122112211221122,287.0,16.0,227.0,0.0,38.0,1.0,0.0,0.0,37.0,0.0,37.0
68057,1535.0,48.0,47500.0,24366.0,128.0,8.338762214983714,1532.0,3.0,1490.0,9.0,4.0,0.0,0.0,0.0,32.0,0.0,32.0
68058,322.0,54.4,65357.0,36007.0,16.0,4.968944099378882,312.0,10.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68059,2933.0,41.4,66188.0,29041.0,102.0,3.4776679168087283,2918.0,15.0,2850.0,3.0,7.0,15.0,0.0,0.0,58.0,0.0,58.0
68061,2330.0,45.8,47115.0,26064.0,201.0,8.626609442060087,2299.0,31.0,2223.0,44.0,55.0,0.0,0.0,8.0,0.0,0.0,0.0
68062,336.0,38.3,60250.0,22497.0,26.0,7.738095238095238,336.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68063,313.0,47.0,53500.0,24264.0,15.0,4.792332268370607,311.0,2.0,292.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0
68064,3257.0,42.7,55436.0,34729.0,302.0,9.272336505987104,3246.0,11.0,3175.0,47.0,11.0,0.0,0.0,8.0,16.0,0.0,16.0
68065,1484.0,44.8,57750.0,26860.0,172.0,11.590296495956874,1465.0,19.0,1473.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0
68066,5205.0,39.4,51707.0,28218.0,485.0,9.317963496637848,5072.0,133.0,5054.0,14.0,4.0,43.0,0.0,0.0,90.0,0.0,90.0
68067,1193.0,28.4,34063.0,14672.0,328.0,27.49371332774518,1148.0,45.0,423.0,16.0,688.0,25.0,7.0,0.0,34.0,0.0,34.0
68068,60.0,59.5,70625.0,36810.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68069,2595.0,45.3,68125.0,51424.0,135.0,5.202312138728324,2573.0,22.0,2579.0,2.0,0.0,0.0,0.0,2.0,12.0,0.0,12.0
68070,1014.0,30.1,65972.0,20337.0,165.0,16.272189349112427,944.0,70.0,975.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
68071,2062.0,20.6,41400.0,12010.0,633.0,30.69835111542192,2008.0,54.0,104.0,0.0,1915.0,6.0,0.0,3.0,34.0,6.0,28.0
68072,21.0,54.6,36875.0,23629.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68073,2014.0,38.0,72543.0,31410.0,43.0,2.135054617676266,1989.0,25.0,1980.0,24.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0
68102,6102.0,28.4,38131.0,30821.0,1275.0,20.894788593903638,5712.0,390.0,4124.0,1179.0,46.0,279.0,35.0,286.0,153.0,7.0,146.0
68104,35146.0,34.2,41027.0,21776.0,6382.0,18.158538667273657,32994.0,2152.0,19995.0,10577.0,283.0,1024.0,43.0,480.0,2744.0,344.0,2400.0
68105,24803.0,31.0,33774.0,17854.0,6846.0,27.601499818570336,17128.0,7675.0,18374.0,1640.0,338.0,998.0,0.0,2676.0,777.0,315.0,462.0
68106,20615.0,35.1,52559.0,28432.0,2364.0,11.46737812272617,18886.0,1729.0,18052.0,988.0,96.0,499.0,0.0,367.0,613.0,34.0,579.0
68107,29657.0,30.1,40555.0,15070.0,7409.0,24.982297602589608,12918.0,16739.0,18880.0,2291.0,426.0,235.0,21.0,7089.0,715.0,418.0,297.0
68108,14286.0,30.1,34293.0,15830.0,3433.0,24.03051938961221,7639.0,6647.0,11084.0,347.0,111.0,107.0,12.0,2319.0,306.0,92.0,214.0
68110,9245.0,31.4,24723.0,10648.0,3857.0,41.71984856679286,8014.0,1231.0,3436.0,4802.0,188.0,69.0,0.0,618.0,132.0,11.0,121.0
68111,22922.0,30.3,24495.0,12236.0,9287.0,40.51566180961522,20790.0,2132.0,5623.0,14292.0,238.0,646.0,0.0,1134.0,989.0,96.0,893.0
68112,10930.0,35.2,43546.0,19888.0,1969.0,18.014638609332113,9591.0,1339.0,7037.0,2449.0,113.0,86.0,0.0,622.0,623.0,64.0,559.0
68113,1096.0,21.4,32216.0,16502.0,42.0,3.832116788321168,1006.0,90.0,734.0,165.0,6.0,31.0,4.0,10.0,146.0,0.0,146.0
68114,17262.0,38.8,50970.0,39494.0,2053.0,11.8931757617889,16657.0,605.0,14661.0,1140.0,8.0,675.0,0.0,100.0,678.0,48.0,630.0
68116,26561.0,32.3,88309.0,37309.0,978.0,3.6820902827453788,25267.0,1294.0,22811.0,987.0,99.0,1727.0,39.0,362.0,536.0,54.0,482.0
68117,8357.0,36.2,45428.0,20757.0,707.0,8.45997367476367,5742.0,2615.0,7241.0,72.0,121.0,110.0,0.0,736.0,77.0,7.0,70.0
68118,9207.0,41.1,118546.0,50235.0,273.0,2.965135223199739,8997.0,210.0,8547.0,87.0,0.0,409.0,5.0,57.0,102.0,17.0,85.0
68122,11452.0,32.0,69015.0,26111.0,1182.0,10.321341250436605,11178.0,274.0,8193.0,2603.0,7.0,239.0,34.0,62.0,314.0,0.0,314.0
68123,27583.0,31.0,67287.0,29795.0,1101.0,3.9915890222238337,24924.0,2659.0,23245.0,1612.0,130.0,675.0,94.0,372.0,1455.0,148.0,1307.0
68124,15532.0,40.6,61771.0,36797.0,1555.0,10.011588977594643,15081.0,451.0,14138.0,411.0,19.0,474.0,6.0,99.0,385.0,0.0,385.0
68127,21496.0,35.4,46663.0,27718.0,2013.0,9.364532936360254,18577.0,2919.0,19067.0,486.0,109.0,903.0,0.0,627.0,304.0,40.0,264.0
68128,18449.0,31.7,60628.0,30430.0,1420.0,7.696894140603827,17177.0,1272.0,16103.0,1075.0,31.0,528.0,6.0,383.0,323.0,5.0,318.0
68130,18339.0,37.2,97942.0,46872.0,516.0,2.8136757729429087,17988.0,351.0,17164.0,345.0,55.0,438.0,0.0,69.0,268.0,29.0,239.0
68131,13317.0,29.8,31399.0,22157.0,3623.0,27.20582713824435,11530.0,1787.0,8560.0,2955.0,248.0,837.0,0.0,332.0,385.0,90.0,295.0
68132,14457.0,30.6,45321.0,33786.0,2355.0,16.289686656982777,13474.0,983.0,12331.0,898.0,219.0,323.0,0.0,204.0,482.0,29.0,453.0
68133,9995.0,38.3,92500.0,35140.0,374.0,3.741870935467734,9441.0,554.0,8962.0,66.0,16.0,524.0,0.0,133.0,294.0,0.0,294.0
68134,29807.0,34.0,47419.0,23669.0,4144.0,13.902774516053276,28348.0,1459.0,23151.0,4292.0,159.0,637.0,0.0,379.0,1189.0,65.0,1124.0
68135,26403.0,31.4,102500.0,35383.0,781.0,2.957997197288187,25719.0,684.0,24476.0,128.0,102.0,878.0,0.0,152.0,667.0,74.0,593.0
68136,13852.0,32.4,88214.0,36559.0,368.0,2.6566560785446143,13539.0,313.0,13163.0,116.0,6.0,244.0,0.0,39.0,284.0,106.0,178.0
68137,24538.0,37.3,60691.0,29479.0,1819.0,7.412992093895183,23051.0,1487.0,22317.0,666.0,59.0,604.0,24.0,345.0,523.0,21.0,502.0
68138,11292.0,31.8,71227.0,29989.0,390.0,3.4537725823591923,11063.0,229.0,10362.0,336.0,37.0,170.0,11.0,45.0,331.0,13.0,318.0
68142,3212.0,31.7,62174.0,35931.0,551.0,17.154420921544208,3186.0,26.0,2782.0,271.0,0.0,75.0,0.0,7.0,77.0,0.0,77.0
68144,24347.0,39.3,58482.0,32966.0,2014.0,8.272066373680536,23219.0,1128.0,22492.0,604.0,38.0,493.0,0.0,438.0,282.0,39.0,243.0
68147,10339.0,33.0,53997.0,22024.0,1815.0,17.55488925427991,7188.0,3151.0,8468.0,353.0,161.0,46.0,0.0,949.0,362.0,73.0,289.0
68152,6010.0,45.9,58021.0,36405.0,314.0,5.224625623960066,5774.0,236.0,4765.0,1012.0,19.0,34.0,0.0,167.0,13.0,0.0,13.0
68154,22540.0,38.5,67878.0,43006.0,1567.0,6.9520851818988465,21826.0,714.0,20031.0,899.0,57.0,1128.0,7.0,122.0,296.0,75.0,221.0
68157,5204.0,40.8,65878.0,29952.0,351.0,6.744811683320522,4510.0,694.0,4777.0,225.0,60.0,27.0,0.0,71.0,44.0,0.0,44.0
68164,27399.0,34.1,66906.0,33868.0,2123.0,7.74845797291872,26165.0,1234.0,23861.0,2222.0,70.0,428.0,24.0,193.0,601.0,10.0,591.0
68178,1334.0,19.4,-666666666.0,3278.0,22.0,1.6491754122938531,1234.0,100.0,1143.0,34.0,0.0,82.0,29.0,1.0,45.0,0.0,45.0
68301,1390.0,42.3,56250.0,26702.0,91.0,6.546762589928058,1383.0,7.0,1387.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
68303,264.0,47.0,34375.0,21816.0,56.0,21.21212121212121,264.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
68304,261.0,54.6,57500.0,35703.0,32.0,12.260536398467433,261.0,0.0,248.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68305,4209.0,43.9,43874.0,26781.0,399.0,9.47968638631504,4141.0,68.0,4114.0,24.0,19.0,31.0,0.0,5.0,16.0,0.0,16.0
68307,457.0,40.9,55833.0,26946.0,22.0,4.814004376367615,457.0,0.0,455.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
68309,90.0,54.3,29643.0,20267.0,21.0,23.333333333333332,88.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68310,14322.0,43.2,44641.0,23665.0,1873.0,13.077782432621142,14057.0,265.0,13849.0,16.0,4.0,93.0,20.0,62.0,278.0,11.0,267.0
68313,969.0,40.1,58750.0,27580.0,90.0,9.287925696594428,896.0,73.0,883.0,3.0,0.0,0.0,0.0,73.0,10.0,0.0,10.0
68314,449.0,44.4,63125.0,45127.0,49.0,10.913140311804009,449.0,0.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68315,80.0,48.8,45441.0,21386.0,19.0,23.75,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68316,384.0,41.5,54605.0,26397.0,34.0,8.854166666666666,384.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68317,1531.0,40.4,79063.0,30851.0,48.0,3.1352057478772046,1493.0,38.0,1510.0,0.0,0.0,7.0,0.0,0.0,14.0,0.0,14.0
68318,461.0,45.1,29875.0,15305.0,150.0,32.53796095444685,458.0,3.0,432.0,0.0,8.0,0.0,0.0,0.0,21.0,0.0,21.0
68319,612.0,40.0,60313.0,37760.0,11.0,1.7973856209150327,603.0,9.0,603.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
68320,369.0,36.9,27292.0,16856.0,67.0,18.15718157181572,369.0,0.0,361.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
68321,304.0,42.9,62679.0,30042.0,12.0,3.9473684210526314,302.0,2.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68322,491.0,50.8,50114.0,29261.0,48.0,9.775967413441956,483.0,8.0,490.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
68323,244.0,54.2,29167.0,32042.0,23.0,9.426229508196721,240.0,4.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68324,147.0,39.4,19875.0,21567.0,29.0,19.727891156462587,147.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68325,160.0,59.0,57727.0,29014.0,10.0,6.25,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68326,247.0,63.4,44583.0,29651.0,16.0,6.477732793522267,247.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68327,295.0,51.5,40250.0,67048.0,36.0,12.203389830508474,295.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
68328,504.0,45.7,58542.0,29152.0,41.0,8.134920634920634,484.0,20.0,476.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,24.0
68329,583.0,44.9,44231.0,24100.0,53.0,9.090909090909092,554.0,29.0,554.0,0.0,0.0,19.0,0.0,10.0,0.0,0.0,0.0
68331,1016.0,42.9,65000.0,28454.0,51.0,5.019685039370079,1008.0,8.0,989.0,7.0,6.0,0.0,0.0,3.0,11.0,0.0,11.0
68332,108.0,54.3,57917.0,20575.0,14.0,12.962962962962964,108.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68333,8438.0,30.7,40272.0,18396.0,1798.0,21.308366911590426,5838.0,2600.0,7757.0,96.0,16.0,186.0,0.0,108.0,275.0,144.0,131.0
68335,454.0,54.0,49271.0,26279.0,62.0,13.656387665198238,454.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68336,377.0,45.0,127682.0,45256.0,9.0,2.387267904509284,377.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
68337,261.0,45.3,47679.0,25812.0,19.0,7.2796934865900385,261.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68338,374.0,34.8,58558.0,24261.0,11.0,2.9411764705882355,374.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68339,1238.0,46.3,70769.0,36398.0,65.0,5.250403877221324,1234.0,4.0,1209.0,18.0,0.0,7.0,0.0,0.0,4.0,0.0,4.0
68340,1007.0,38.3,46406.0,22816.0,72.0,7.149950347567031,994.0,13.0,990.0,5.0,4.0,0.0,0.0,0.0,8.0,0.0,8.0
68341,1080.0,45.0,60455.0,25880.0,64.0,5.925925925925926,1043.0,37.0,1074.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
68342,464.0,43.1,47404.0,23844.0,37.0,7.974137931034483,457.0,7.0,458.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0
68343,940.0,42.7,52153.0,27138.0,40.0,4.25531914893617,903.0,37.0,908.0,0.0,12.0,2.0,0.0,18.0,0.0,0.0,0.0
68344,462.0,45.8,51466.0,26026.0,19.0,4.112554112554113,460.0,2.0,452.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,8.0
68345,294.0,52.2,47969.0,39538.0,22.0,7.482993197278912,286.0,8.0,281.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,5.0
68346,551.0,43.2,58869.0,27520.0,28.0,5.081669691470054,539.0,12.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68347,2341.0,37.3,68981.0,32749.0,176.0,7.518154634771466,2337.0,4.0,2326.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
68348,236.0,45.3,43553.0,39028.0,14.0,5.932203389830509,234.0,2.0,232.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
68349,1182.0,40.2,63618.0,24354.0,31.0,2.6226734348561758,1095.0,87.0,1133.0,0.0,20.0,0.0,0.0,16.0,13.0,3.0,10.0
68350,247.0,43.3,42500.0,22116.0,15.0,6.0728744939271255,247.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
68351,874.0,47.3,58929.0,30002.0,56.0,6.407322654462242,849.0,25.0,871.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
68352,5157.0,47.1,43095.0,24128.0,805.0,15.60985068838472,4977.0,180.0,5043.0,1.0,21.0,35.0,0.0,0.0,57.0,0.0,57.0
68354,750.0,54.2,43229.0,26415.0,45.0,6.0,733.0,17.0,730.0,0.0,1.0,0.0,0.0,17.0,2.0,0.0,2.0
68355,5125.0,46.0,42375.0,23753.0,969.0,18.90731707317073,5031.0,94.0,4753.0,1.0,104.0,11.0,0.0,7.0,249.0,0.0,249.0
68357,353.0,52.6,45250.0,27377.0,11.0,3.1161473087818696,353.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68358,1764.0,39.0,68333.0,30722.0,151.0,8.560090702947846,1637.0,127.0,1745.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0
68359,1603.0,45.2,55333.0,27692.0,49.0,3.056768558951965,1548.0,55.0,1559.0,9.0,2.0,17.0,0.0,10.0,6.0,0.0,6.0
68360,477.0,45.5,75313.0,34976.0,23.0,4.821802935010482,475.0,2.0,475.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
68361,2507.0,43.6,44451.0,23207.0,282.0,11.248504188272836,2382.0,125.0,2383.0,52.0,12.0,1.0,0.0,32.0,27.0,13.0,14.0
68362,94.0,21.5,175536.0,30684.0,20.0,21.27659574468085,94.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68364,78.0,55.5,52500.0,27628.0,16.0,20.512820512820515,74.0,4.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68365,250.0,55.8,50625.0,30128.0,4.0,1.6,249.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68366,1289.0,39.3,54107.0,23264.0,79.0,6.12878200155159,1282.0,7.0,1224.0,0.0,9.0,49.0,0.0,7.0,0.0,0.0,0.0
68367,451.0,44.6,51875.0,25735.0,66.0,14.634146341463415,451.0,0.0,449.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
68368,384.0,46.6,57578.0,27944.0,18.0,4.6875,384.0,0.0,374.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
68370,2009.0,52.5,44097.0,25042.0,197.0,9.805873568939772,1948.0,61.0,1956.0,0.0,0.0,4.0,0.0,0.0,49.0,0.0,49.0
68371,1499.0,49.9,60313.0,29506.0,91.0,6.070713809206137,1452.0,47.0,1495.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
68372,3214.0,32.7,64948.0,25652.0,144.0,4.4803982576229,3084.0,130.0,3070.0,28.0,0.0,6.0,0.0,0.0,110.0,0.0,110.0
68375,239.0,33.2,17969.0,7479.0,147.0,61.50627615062761,227.0,12.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68376,1503.0,47.6,32399.0,22281.0,244.0,16.234198270126413,1482.0,21.0,1490.0,5.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0
68377,525.0,47.2,51875.0,25517.0,50.0,9.523809523809524,497.0,28.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68378,752.0,39.5,50288.0,26247.0,27.0,3.5904255319148937,744.0,8.0,744.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
68379,71.0,49.8,34792.0,27659.0,5.0,7.042253521126761,54.0,17.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68380,93.0,35.1,36875.0,17672.0,17.0,18.27956989247312,93.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68381,232.0,54.1,76071.0,36846.0,22.0,9.482758620689655,232.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68382,67.0,36.3,41250.0,18222.0,3.0,4.477611940298507,58.0,9.0,63.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0
68401,637.0,32.4,48438.0,20109.0,29.0,4.552590266875981,628.0,9.0,602.0,15.0,12.0,1.0,0.0,5.0,2.0,0.0,2.0
68402,1201.0,44.3,82000.0,34394.0,57.0,4.746044962531224,1201.0,0.0,1190.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0
68403,210.0,34.7,58571.0,23577.0,4.0,1.9047619047619047,203.0,7.0,206.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
68404,1045.0,40.5,95000.0,35777.0,34.0,3.2535885167464116,1045.0,0.0,1005.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0
68405,3400.0,36.0,55964.0,26745.0,311.0,9.147058823529411,3353.0,47.0,3350.0,2.0,6.0,17.0,0.0,3.0,22.0,0.0,22.0
68406,573.0,44.1,50278.0,26606.0,62.0,10.820244328097731,569.0,4.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68407,649.0,41.8,65417.0,29328.0,19.0,2.9275808936825887,649.0,0.0,645.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0
68409,764.0,47.7,69063.0,31530.0,34.0,4.450261780104712,749.0,15.0,741.0,0.0,13.0,2.0,0.0,0.0,8.0,0.0,8.0
68410,8817.0,39.4,47764.0,24114.0,1122.0,12.725416808438244,7939.0,878.0,8443.0,7.0,41.0,76.0,0.0,64.0,186.0,42.0,144.0
68413,524.0,33.2,67396.0,29603.0,23.0,4.3893129770992365,513.0,11.0,516.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0
68414,237.0,54.9,29667.0,24407.0,35.0,14.767932489451477,233.0,4.0,221.0,0.0,4.0,0.0,0.0,10.0,2.0,0.0,2.0
68415,640.0,43.8,54000.0,27064.0,38.0,5.9375,620.0,20.0,639.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
68416,214.0,53.9,58125.0,31326.0,11.0,5.140186915887851,181.0,33.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68417,284.0,51.2,61875.0,26063.0,31.0,10.915492957746478,277.0,7.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68418,1054.0,43.5,57083.0,25108.0,42.0,3.984819734345351,1049.0,5.0,1030.0,0.0,0.0,2.0,0.0,2.0,20.0,0.0,20.0
68419,264.0,41.6,61875.0,28865.0,38.0,14.393939393939394,264.0,0.0,262.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
68420,1333.0,47.2,32831.0,20331.0,454.0,34.058514628657164,1319.0,14.0,1296.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0
68421,1119.0,21.8,40417.0,20153.0,137.0,12.243074173369079,1067.0,52.0,1015.0,45.0,16.0,7.0,0.0,0.0,36.0,0.0,36.0
68422,463.0,38.5,48125.0,35861.0,25.0,5.399568034557236,449.0,14.0,459.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
68423,910.0,43.5,62619.0,27665.0,23.0,2.5274725274725274,910.0,0.0,894.0,2.0,0.0,10.0,0.0,0.0,4.0,0.0,4.0
68424,721.0,47.6,51136.0,31111.0,50.0,6.934812760055478,714.0,7.0,704.0,0.0,2.0,0.0,0.0,4.0,11.0,0.0,11.0
68428,1357.0,41.4,79240.0,44830.0,24.0,1.7686072218128224,1357.0,0.0,1354.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
68430,1512.0,35.8,95133.0,36928.0,26.0,1.7195767195767195,1512.0,0.0,1480.0,0.0,2.0,18.0,0.0,0.0,12.0,0.0,12.0
68431,294.0,59.1,26875.0,16770.0,34.0,11.564625850340136,294.0,0.0,224.0,2.0,61.0,1.0,0.0,0.0,6.0,0.0,6.0
68433,271.0,43.6,45781.0,22315.0,32.0,11.808118081180812,271.0,0.0,210.0,0.0,5.0,0.0,0.0,0.0,56.0,0.0,56.0
